mine_id,mine_name,latitude,longitude,date,avg_temp_c,max_temp_c,min_temp_c,data_source
4439,Mine_04439,9.761153,80.036606,2025-07,23.3,28.54,18.06,synthetic_era5
4439,Mine_04439,9.761153,80.036606,2025-08,25.69,32.16,19.23,synthetic_era5
4439,Mine_04439,9.761153,80.036606,2025-09,23.75,30.42,17.07,synthetic_era5
4439,Mine_04439,9.761153,80.036606,2025-10,24.83,31.52,18.14,synthetic_era5
4440,Mine_04440,10.938959,79.897757,2024-11,24.67,29.19,20.14,synthetic_era5
4440,Mine_04440,10.938959,79.897757,2024-12,18.18,26.13,10.22,synthetic_era5
4440,Mine_04440,10.938959,79.897757,2025-01,15.54,21.72,9.37,synthetic_era5
4440,Mine_04440,10.938959,79.897757,2025-02,18.35,23.39,13.32,synthetic_era5
4440,Mine_04440,10.938959,79.897757,2025-03,31.28,39.02,23.54,synthetic_era5
4440,Mine_04440,10.938959,79.897757,2025-04,30.7,36.61,24.79,synthetic_era5
4440,Mine_04440,10.938959,79.897757,2025-05,31.22,39.31,23.13,synthetic_era5
4440,Mine_04440,10.938959,79.897757,2025-06,23.1,28.6,17.61,synthetic_era5
4440,Mine_04440,10.938959,79.897757,2025-07,23.19,29.33,17.04,synthetic_era5
4440,Mine_04440,10.938959,79.897757,2025-08,23.88,29.81,17.95,synthetic_era5
4440,Mine_04440,10.938959,79.897757,2025-09,25.29,32.3,18.28,synthetic_era5
4440,Mine_04440,10.938959,79.897757,2025-10,24.16,29.47,18.84,synthetic_era5
4441,Mine_04441,12.621852,80.091131,2024-11,22.63,26.93,18.33,synthetic_era5
4441,Mine_04441,12.621852,80.091131,2024-12,14.79,19.96,9.62,synthetic_era5
4441,Mine_04441,12.621852,80.091131,2025-01,16.88,23.17,10.58,synthetic_era5
4441,Mine_04441,12.621852,80.091131,2025-02,15.59,21.08,10.11,synthetic_era5
4441,Mine_04441,12.621852,80.091131,2025-03,28.97,34.32,23.63,synthetic_era5
4441,Mine_04441,12.621852,80.091131,2025-04,27.25,32.95,21.56,synthetic_era5
4441,Mine_04441,12.621852,80.091131,2025-05,27.88,33.25,22.51,synthetic_era5
4441,Mine_04441,12.621852,80.091131,2025-06,24.7,29.86,19.54,synthetic_era5
4441,Mine_04441,12.621852,80.091131,2025-07,23.38,30.99,15.77,synthetic_era5
4441,Mine_04441,12.621852,80.091131,2025-08,23.03,29.89,16.17,synthetic_era5
4441,Mine_04441,12.621852,80.091131,2025-09,23.68,30.71,16.65,synthetic_era5
4441,Mine_04441,12.621852,80.091131,2025-10,21.27,27.48,15.05,synthetic_era5
4442,Mine_04442,11.529636,79.415145,2024-11,24.78,32.67,16.9,synthetic_era5
4442,Mine_04442,11.529636,79.415145,2024-12,16.4,23.78,9.03,synthetic_era5
4442,Mine_04442,11.529636,79.415145,2025-01,17.04,22.76,11.31,synthetic_era5
4442,Mine_04442,11.529636,79.415145,2025-02,16.64,23.93,9.35,synthetic_era5
4442,Mine_04442,11.529636,79.415145,2025-03,29.01,33.9,24.11,synthetic_era5
4442,Mine_04442,11.529636,79.415145,2025-04,30.52,36.18,24.86,synthetic_era5
4442,Mine_04442,11.529636,79.415145,2025-05,28.56,34.43,22.68,synthetic_era5
4442,Mine_04442,11.529636,79.415145,2025-06,24.04,29.19,18.89,synthetic_era5
4442,Mine_04442,11.529636,79.415145,2025-07,23.8,30.69,16.92,synthetic_era5
4442,Mine_04442,11.529636,79.415145,2025-08,22.9,27.32,18.49,synthetic_era5
4442,Mine_04442,11.529636,79.415145,2025-09,22.48,28.2,16.76,synthetic_era5
4442,Mine_04442,11.529636,79.415145,2025-10,22.2,28.14,16.27,synthetic_era5
4443,Mine_04443,13.415836,76.970474,2024-11,21.18,26.96,15.4,synthetic_era5
4443,Mine_04443,13.415836,76.970474,2024-12,13.59,19.62,7.56,synthetic_era5
4443,Mine_04443,13.415836,76.970474,2025-01,16.1,24.61,7.58,synthetic_era5
4443,Mine_04443,13.415836,76.970474,2025-02,17.78,24.84,10.71,synthetic_era5
4443,Mine_04443,13.415836,76.970474,2025-03,28.45,33.61,23.3,synthetic_era5
4443,Mine_04443,13.415836,76.970474,2025-04,28.39,35.17,21.61,synthetic_era5
4443,Mine_04443,13.415836,76.970474,2025-05,27.81,32.89,22.73,synthetic_era5
4443,Mine_04443,13.415836,76.970474,2025-06,24.26,32.27,16.25,synthetic_era5
4443,Mine_04443,13.415836,76.970474,2025-07,23.75,29.21,18.3,synthetic_era5
4443,Mine_04443,13.415836,76.970474,2025-08,22.04,28.77,15.3,synthetic_era5
4443,Mine_04443,13.415836,76.970474,2025-09,23.43,30.87,15.99,synthetic_era5
4443,Mine_04443,13.415836,76.970474,2025-10,21.52,28.34,14.7,synthetic_era5
4444,Mine_04444,10.622238,79.527724,2024-11,23.08,28.25,17.92,synthetic_era5
4444,Mine_04444,10.622238,79.527724,2024-12,18.89,25.88,11.89,synthetic_era5
4444,Mine_04444,10.622238,79.527724,2025-01,15.77,21.58,9.97,synthetic_era5
4444,Mine_04444,10.622238,79.527724,2025-02,16.61,23.9,9.32,synthetic_era5
4444,Mine_04444,10.622238,79.527724,2025-03,30.23,34.73,25.74,synthetic_era5
4444,Mine_04444,10.622238,79.527724,2025-04,29.19,36.02,22.37,synthetic_era5
4444,Mine_04444,10.622238,79.527724,2025-05,29.05,35.43,22.67,synthetic_era5
4444,Mine_04444,10.622238,79.527724,2025-06,23.85,31.88,15.83,synthetic_era5
4444,Mine_04444,10.622238,79.527724,2025-07,24.88,29.22,20.54,synthetic_era5
4444,Mine_04444,10.622238,79.527724,2025-08,26.12,32.55,19.68,synthetic_era5
4444,Mine_04444,10.622238,79.527724,2025-09,26.6,33.09,20.11,synthetic_era5
4444,Mine_04444,10.622238,79.527724,2025-10,25.61,31.28,19.95,synthetic_era5
4445,Mine_04445,12.190579,79.424537,2024-11,24.52,29.63,19.42,synthetic_era5
4445,Mine_04445,12.190579,79.424537,2024-12,17.98,23.53,12.43,synthetic_era5
4445,Mine_04445,12.190579,79.424537,2025-01,16.37,22.83,9.92,synthetic_era5
4445,Mine_04445,12.190579,79.424537,2025-02,17.05,24.09,10.01,synthetic_era5
4445,Mine_04445,12.190579,79.424537,2025-03,28.37,35.84,20.91,synthetic_era5
4445,Mine_04445,12.190579,79.424537,2025-04,31.53,37.72,25.34,synthetic_era5
4445,Mine_04445,12.190579,79.424537,2025-05,28.99,34.07,23.9,synthetic_era5
4445,Mine_04445,12.190579,79.424537,2025-06,25.69,31.67,19.72,synthetic_era5
4445,Mine_04445,12.190579,79.424537,2025-07,23.6,31.97,15.23,synthetic_era5
4445,Mine_04445,12.190579,79.424537,2025-08,23.87,30.39,17.36,synthetic_era5
4445,Mine_04445,12.190579,79.424537,2025-09,24.52,31.25,17.79,synthetic_era5
4445,Mine_04445,12.190579,79.424537,2025-10,22.36,27.66,17.07,synthetic_era5
4446,Mine_04446,8.24414,77.661112,2024-11,25.92,32.87,18.96,synthetic_era5
4446,Mine_04446,8.24414,77.661112,2024-12,17.94,25.37,10.5,synthetic_era5
4446,Mine_04446,8.24414,77.661112,2025-01,17.31,24.25,10.38,synthetic_era5
4446,Mine_04446,8.24414,77.661112,2025-02,20.33,27.68,12.97,synthetic_era5
4446,Mine_04446,8.24414,77.661112,2025-03,31.51,35.83,27.2,synthetic_era5
4446,Mine_04446,8.24414,77.661112,2025-04,31.81,40.5,23.12,synthetic_era5
4446,Mine_04446,8.24414,77.661112,2025-05,30.62,36.49,24.76,synthetic_era5
4446,Mine_04446,8.24414,77.661112,2025-06,27.78,33.71,21.85,synthetic_era5
4446,Mine_04446,8.24414,77.661112,2025-07,23.22,29.35,17.09,synthetic_era5
4446,Mine_04446,8.24414,77.661112,2025-08,23.55,29.39,17.72,synthetic_era5
4446,Mine_04446,8.24414,77.661112,2025-09,25.99,32.4,19.58,synthetic_era5
4446,Mine_04446,8.24414,77.661112,2025-10,26.46,31.61,21.31,synthetic_era5
4447,Mine_04447,10.796291,78.636569,2024-11,25.5,31.86,19.13,synthetic_era5
4447,Mine_04447,10.796291,78.636569,2024-12,16.5,21.97,11.03,synthetic_era5
4447,Mine_04447,10.796291,78.636569,2025-01,16.93,24.93,8.94,synthetic_era5
4447,Mine_04447,10.796291,78.636569,2025-02,16.88,22.74,11.01,synthetic_era5
4447,Mine_04447,10.796291,78.636569,2025-03,29.68,35.54,23.83,synthetic_era5
4447,Mine_04447,10.796291,78.636569,2025-04,28.57,34.4,22.74,synthetic_era5
4447,Mine_04447,10.796291,78.636569,2025-05,29.49,33.63,25.36,synthetic_era5
4447,Mine_04447,10.796291,78.636569,2025-06,23.4,30.91,15.89,synthetic_era5
4447,Mine_04447,10.796291,78.636569,2025-07,23.12,28.71,17.54,synthetic_era5
4447,Mine_04447,10.796291,78.636569,2025-08,24.06,31.33,16.79,synthetic_era5
4447,Mine_04447,10.796291,78.636569,2025-09,23.13,30.02,16.25,synthetic_era5
4447,Mine_04447,10.796291,78.636569,2025-10,25.15,31.13,19.17,synthetic_era5
4448,Mine_04448,12.715646,80.172722,2024-11,23.5,28.69,18.32,synthetic_era5
4448,Mine_04448,12.715646,80.172722,2024-12,17.22,22.74,11.7,synthetic_era5
4448,Mine_04448,12.715646,80.172722,2025-01,18.0,24.69,11.31,synthetic_era5
4448,Mine_04448,12.715646,80.172722,2025-02,17.98,23.94,12.01,synthetic_era5
4448,Mine_04448,12.715646,80.172722,2025-03,28.48,33.16,23.8,synthetic_era5
4448,Mine_04448,12.715646,80.172722,2025-04,28.17,33.96,22.39,synthetic_era5
4448,Mine_04448,12.715646,80.172722,2025-05,28.31,32.77,23.84,synthetic_era5
4448,Mine_04448,12.715646,80.172722,2025-06,25.71,31.82,19.6,synthetic_era5
4448,Mine_04448,12.715646,80.172722,2025-07,23.1,27.39,18.8,synthetic_era5
4448,Mine_04448,12.715646,80.172722,2025-08,25.24,31.59,18.9,synthetic_era5
4448,Mine_04448,12.715646,80.172722,2025-09,22.52,30.27,14.77,synthetic_era5
4448,Mine_04448,12.715646,80.172722,2025-10,24.45,29.58,19.32,synthetic_era5
4449,Mine_04449,11.234563,77.916476,2024-11,22.32,27.73,16.91,synthetic_era5
4449,Mine_04449,11.234563,77.916476,2024-12,17.59,23.22,11.97,synthetic_era5
4449,Mine_04449,11.234563,77.916476,2025-01,19.14,24.89,13.38,synthetic_era5
4449,Mine_04449,11.234563,77.916476,2025-02,17.66,23.04,12.28,synthetic_era5
4449,Mine_04449,11.234563,77.916476,2025-03,29.98,36.89,23.07,synthetic_era5
4449,Mine_04449,11.234563,77.916476,2025-04,29.57,34.32,24.82,synthetic_era5
4449,Mine_04449,11.234563,77.916476,2025-05,31.02,36.93,25.11,synthetic_era5
4449,Mine_04449,11.234563,77.916476,2025-06,24.55,32.94,16.16,synthetic_era5
4449,Mine_04449,11.234563,77.916476,2025-07,23.47,28.17,18.77,synthetic_era5
4449,Mine_04449,11.234563,77.916476,2025-08,23.64,31.48,15.79,synthetic_era5
4449,Mine_04449,11.234563,77.916476,2025-09,24.28,29.47,19.09,synthetic_era5
4449,Mine_04449,11.234563,77.916476,2025-10,22.94,29.68,16.21,synthetic_era5
4450,Mine_04450,9.276435,80.126944,2024-11,23.88,30.09,17.67,synthetic_era5
4450,Mine_04450,9.276435,80.126944,2024-12,18.57,24.41,12.73,synthetic_era5
4450,Mine_04450,9.276435,80.126944,2025-01,17.58,24.42,10.74,synthetic_era5
4450,Mine_04450,9.276435,80.126944,2025-02,16.91,23.71,10.1,synthetic_era5
4450,Mine_04450,9.276435,80.126944,2025-03,31.38,40.13,22.63,synthetic_era5
4450,Mine_04450,9.276435,80.126944,2025-04,31.45,35.68,27.22,synthetic_era5
4450,Mine_04450,9.276435,80.126944,2025-05,31.08,39.03,23.12,synthetic_era5
4450,Mine_04450,9.276435,80.126944,2025-06,24.49,30.92,18.06,synthetic_era5
4450,Mine_04450,9.276435,80.126944,2025-07,26.2,31.55,20.84,synthetic_era5
4450,Mine_04450,9.276435,80.126944,2025-08,24.34,29.97,18.71,synthetic_era5
4450,Mine_04450,9.276435,80.126944,2025-09,25.2,32.85,17.56,synthetic_era5
4450,Mine_04450,9.276435,80.126944,2025-10,24.55,29.39,19.7,synthetic_era5
4451,Mine_04451,8.025303,78.878372,2024-11,26.5,34.36,18.63,synthetic_era5
4451,Mine_04451,8.025303,78.878372,2024-12,18.77,25.81,11.74,synthetic_era5
4451,Mine_04451,8.025303,78.878372,2025-01,21.16,27.66,14.66,synthetic_era5
4451,Mine_04451,8.025303,78.878372,2025-02,18.15,22.62,13.67,synthetic_era5
4451,Mine_04451,8.025303,78.878372,2025-03,29.62,35.31,23.94,synthetic_era5
4451,Mine_04451,8.025303,78.878372,2025-04,31.68,37.57,25.8,synthetic_era5
4451,Mine_04451,8.025303,78.878372,2025-05,31.55,36.49,26.6,synthetic_era5
4451,Mine_04451,8.025303,78.878372,2025-06,25.62,34.1,17.14,synthetic_era5
4451,Mine_04451,8.025303,78.878372,2025-07,26.86,32.01,21.72,synthetic_era5
4451,Mine_04451,8.025303,78.878372,2025-08,25.73,31.53,19.92,synthetic_era5
4451,Mine_04451,8.025303,78.878372,2025-09,26.25,31.75,20.75,synthetic_era5
4451,Mine_04451,8.025303,78.878372,2025-10,26.33,32.67,20.0,synthetic_era5
4452,Mine_04452,10.107137,78.70804,2024-11,23.69,29.92,17.47,synthetic_era5
4452,Mine_04452,10.107137,78.70804,2024-12,17.7,23.11,12.29,synthetic_era5
4452,Mine_04452,10.107137,78.70804,2025-01,19.02,26.71,11.34,synthetic_era5
4452,Mine_04452,10.107137,78.70804,2025-02,17.28,24.47,10.09,synthetic_era5
4452,Mine_04452,10.107137,78.70804,2025-03,29.29,35.37,23.21,synthetic_era5
4452,Mine_04452,10.107137,78.70804,2025-04,30.11,34.89,25.33,synthetic_era5
4452,Mine_04452,10.107137,78.70804,2025-05,32.75,38.65,26.85,synthetic_era5
4452,Mine_04452,10.107137,78.70804,2025-06,25.14,29.78,20.49,synthetic_era5
4452,Mine_04452,10.107137,78.70804,2025-07,25.41,33.92,16.9,synthetic_era5
4452,Mine_04452,10.107137,78.70804,2025-08,24.28,30.69,17.87,synthetic_era5
4452,Mine_04452,10.107137,78.70804,2025-09,26.28,33.71,18.86,synthetic_era5
4452,Mine_04452,10.107137,78.70804,2025-10,25.34,31.54,19.13,synthetic_era5
4453,Mine_04453,10.203457,76.307715,2024-11,22.97,28.68,17.26,synthetic_era5
4453,Mine_04453,10.203457,76.307715,2024-12,17.47,21.79,13.15,synthetic_era5
4453,Mine_04453,10.203457,76.307715,2025-01,17.96,22.91,13.01,synthetic_era5
4453,Mine_04453,10.203457,76.307715,2025-02,17.47,23.31,11.63,synthetic_era5
4453,Mine_04453,10.203457,76.307715,2025-03,31.65,38.24,25.06,synthetic_era5
4453,Mine_04453,10.203457,76.307715,2025-04,31.88,39.8,23.96,synthetic_era5
4453,Mine_04453,10.203457,76.307715,2025-05,29.82,36.79,22.85,synthetic_era5
4453,Mine_04453,10.203457,76.307715,2025-06,25.17,32.28,18.06,synthetic_era5
4453,Mine_04453,10.203457,76.307715,2025-07,24.61,32.06,17.16,synthetic_era5
4453,Mine_04453,10.203457,76.307715,2025-08,23.95,29.61,18.28,synthetic_era5
4453,Mine_04453,10.203457,76.307715,2025-09,23.12,27.98,18.26,synthetic_era5
4453,Mine_04453,10.203457,76.307715,2025-10,25.56,30.83,20.3,synthetic_era5
4454,Mine_04454,9.172096,77.228834,2024-11,26.44,34.05,18.84,synthetic_era5
4454,Mine_04454,9.172096,77.228834,2024-12,17.86,24.7,11.01,synthetic_era5
4454,Mine_04454,9.172096,77.228834,2025-01,17.04,23.34,10.73,synthetic_era5
4454,Mine_04454,9.172096,77.228834,2025-02,18.94,25.83,12.06,synthetic_era5
4454,Mine_04454,9.172096,77.228834,2025-03,33.28,39.51,27.05,synthetic_era5
4454,Mine_04454,9.172096,77.228834,2025-04,28.66,34.69,22.62,synthetic_era5
4454,Mine_04454,9.172096,77.228834,2025-05,32.36,38.07,26.64,synthetic_era5
4454,Mine_04454,9.172096,77.228834,2025-06,26.15,32.79,19.5,synthetic_era5
4454,Mine_04454,9.172096,77.228834,2025-07,26.13,31.28,20.98,synthetic_era5
4454,Mine_04454,9.172096,77.228834,2025-08,26.53,33.36,19.71,synthetic_era5
4454,Mine_04454,9.172096,77.228834,2025-09,22.88,29.11,16.66,synthetic_era5
4454,Mine_04454,9.172096,77.228834,2025-10,27.31,33.58,21.05,synthetic_era5
4455,Mine_04455,10.036913,77.660181,2024-11,23.17,28.4,17.94,synthetic_era5
4455,Mine_04455,10.036913,77.660181,2024-12,17.69,25.32,10.06,synthetic_era5
4455,Mine_04455,10.036913,77.660181,2025-01,18.16,22.76,13.56,synthetic_era5
4455,Mine_04455,10.036913,77.660181,2025-02,17.67,24.29,11.05,synthetic_era5
4455,Mine_04455,10.036913,77.660181,2025-03,29.9,36.56,23.24,synthetic_era5
4455,Mine_04455,10.036913,77.660181,2025-04,29.7,35.4,24.0,synthetic_era5
4455,Mine_04455,10.036913,77.660181,2025-05,28.83,35.02,22.65,synthetic_era5
4455,Mine_04455,10.036913,77.660181,2025-06,23.36,28.9,17.82,synthetic_era5
4455,Mine_04455,10.036913,77.660181,2025-07,24.18,32.23,16.14,synthetic_era5
4455,Mine_04455,10.036913,77.660181,2025-08,24.77,28.76,20.79,synthetic_era5
4455,Mine_04455,10.036913,77.660181,2025-09,24.02,28.41,19.62,synthetic_era5
4455,Mine_04455,10.036913,77.660181,2025-10,24.41,31.98,16.84,synthetic_era5
4456,Mine_04456,9.792344,77.84934,2024-11,23.2,29.08,17.32,synthetic_era5
4456,Mine_04456,9.792344,77.84934,2024-12,15.53,21.41,9.65,synthetic_era5
4456,Mine_04456,9.792344,77.84934,2025-01,17.61,24.65,10.57,synthetic_era5
4456,Mine_04456,9.792344,77.84934,2025-02,16.76,21.7,11.82,synthetic_era5
4456,Mine_04456,9.792344,77.84934,2025-03,30.33,34.2,26.45,synthetic_era5
4456,Mine_04456,9.792344,77.84934,2025-04,31.6,38.52,24.68,synthetic_era5
4456,Mine_04456,9.792344,77.84934,2025-05,30.98,37.57,24.39,synthetic_era5
4456,Mine_04456,9.792344,77.84934,2025-06,25.74,31.34,20.13,synthetic_era5
4456,Mine_04456,9.792344,77.84934,2025-07,24.36,32.54,16.19,synthetic_era5
4456,Mine_04456,9.792344,77.84934,2025-08,26.12,33.78,18.45,synthetic_era5
4456,Mine_04456,9.792344,77.84934,2025-09,24.44,31.56,17.31,synthetic_era5
4456,Mine_04456,9.792344,77.84934,2025-10,25.89,32.62,19.16,synthetic_era5
4457,Mine_04457,10.523685,78.948026,2024-11,25.21,31.88,18.55,synthetic_era5
4457,Mine_04457,10.523685,78.948026,2024-12,16.88,21.84,11.92,synthetic_era5
4457,Mine_04457,10.523685,78.948026,2025-01,17.11,23.92,10.31,synthetic_era5
4457,Mine_04457,10.523685,78.948026,2025-02,16.72,21.14,12.31,synthetic_era5
4457,Mine_04457,10.523685,78.948026,2025-03,29.12,36.25,21.99,synthetic_era5
4457,Mine_04457,10.523685,78.948026,2025-04,31.15,36.24,26.05,synthetic_era5
4457,Mine_04457,10.523685,78.948026,2025-05,29.55,35.78,23.33,synthetic_era5
4457,Mine_04457,10.523685,78.948026,2025-06,25.23,33.55,16.9,synthetic_era5
4457,Mine_04457,10.523685,78.948026,2025-07,25.36,32.45,18.28,synthetic_era5
4457,Mine_04457,10.523685,78.948026,2025-08,24.93,30.87,18.99,synthetic_era5
4457,Mine_04457,10.523685,78.948026,2025-09,23.42,29.58,17.25,synthetic_era5
4457,Mine_04457,10.523685,78.948026,2025-10,27.08,33.64,20.52,synthetic_era5
4458,Mine_04458,11.538164,78.331206,2024-11,25.01,31.45,18.57,synthetic_era5
4458,Mine_04458,11.538164,78.331206,2024-12,15.82,22.97,8.68,synthetic_era5
4458,Mine_04458,11.538164,78.331206,2025-01,15.69,20.87,10.5,synthetic_era5
4458,Mine_04458,11.538164,78.331206,2025-02,18.05,24.84,11.25,synthetic_era5
4458,Mine_04458,11.538164,78.331206,2025-03,30.19,35.39,24.99,synthetic_era5
4458,Mine_04458,11.538164,78.331206,2025-04,29.27,37.05,21.5,synthetic_era5
4458,Mine_04458,11.538164,78.331206,2025-05,28.51,35.19,21.83,synthetic_era5
4458,Mine_04458,11.538164,78.331206,2025-06,23.54,28.69,18.39,synthetic_era5
4458,Mine_04458,11.538164,78.331206,2025-07,24.94,30.2,19.67,synthetic_era5
4458,Mine_04458,11.538164,78.331206,2025-08,24.81,32.86,16.77,synthetic_era5
4458,Mine_04458,11.538164,78.331206,2025-09,21.97,27.76,16.19,synthetic_era5
4458,Mine_04458,11.538164,78.331206,2025-10,23.64,29.72,17.56,synthetic_era5
4459,Mine_04459,10.033163,77.157692,2024-11,24.61,30.75,18.46,synthetic_era5
4459,Mine_04459,10.033163,77.157692,2024-12,19.16,25.3,13.01,synthetic_era5
4459,Mine_04459,10.033163,77.157692,2025-01,18.45,24.36,12.55,synthetic_era5
4459,Mine_04459,10.033163,77.157692,2025-02,18.85,26.34,11.35,synthetic_era5
4459,Mine_04459,10.033163,77.157692,2025-03,30.31,36.45,24.18,synthetic_era5
4459,Mine_04459,10.033163,77.157692,2025-04,30.33,38.62,22.04,synthetic_era5
4459,Mine_04459,10.033163,77.157692,2025-05,30.25,37.73,22.77,synthetic_era5
4459,Mine_04459,10.033163,77.157692,2025-06,25.2,32.12,18.28,synthetic_era5
4459,Mine_04459,10.033163,77.157692,2025-07,23.7,29.92,17.49,synthetic_era5
4459,Mine_04459,10.033163,77.157692,2025-08,24.18,31.64,16.73,synthetic_era5
4459,Mine_04459,10.033163,77.157692,2025-09,24.87,32.15,17.59,synthetic_era5
4459,Mine_04459,10.033163,77.157692,2025-10,24.64,31.1,18.18,synthetic_era5
4460,Mine_04460,10.820194,78.481601,2024-11,24.89,29.82,19.96,synthetic_era5
4460,Mine_04460,10.820194,78.481601,2024-12,19.18,26.39,11.97,synthetic_era5
4460,Mine_04460,10.820194,78.481601,2025-01,17.55,23.69,11.41,synthetic_era5
4460,Mine_04460,10.820194,78.481601,2025-02,15.9,22.29,9.51,synthetic_era5
4460,Mine_04460,10.820194,78.481601,2025-03,31.02,36.91,25.13,synthetic_era5
4460,Mine_04460,10.820194,78.481601,2025-04,30.22,38.8,21.63,synthetic_era5
4460,Mine_04460,10.820194,78.481601,2025-05,30.69,35.77,25.6,synthetic_era5
4460,Mine_04460,10.820194,78.481601,2025-06,26.31,32.33,20.28,synthetic_era5
4460,Mine_04460,10.820194,78.481601,2025-07,25.47,32.25,18.69,synthetic_era5
4460,Mine_04460,10.820194,78.481601,2025-08,23.66,28.15,19.17,synthetic_era5
4460,Mine_04460,10.820194,78.481601,2025-09,24.61,29.46,19.77,synthetic_era5
4460,Mine_04460,10.820194,78.481601,2025-10,24.14,32.2,16.09,synthetic_era5
4461,Mine_04461,9.358417,79.605489,2024-11,24.07,30.11,18.03,synthetic_era5
4461,Mine_04461,9.358417,79.605489,2024-12,19.54,25.82,13.25,synthetic_era5
4461,Mine_04461,9.358417,79.605489,2025-01,18.55,25.52,11.58,synthetic_era5
4461,Mine_04461,9.358417,79.605489,2025-02,15.85,21.68,10.03,synthetic_era5
4461,Mine_04461,9.358417,79.605489,2025-03,29.81,36.45,23.18,synthetic_era5
4461,Mine_04461,9.358417,79.605489,2025-04,32.42,40.17,24.67,synthetic_era5
4461,Mine_04461,9.358417,79.605489,2025-05,30.74,37.88,23.59,synthetic_era5
4461,Mine_04461,9.358417,79.605489,2025-06,25.53,32.57,18.49,synthetic_era5
4461,Mine_04461,9.358417,79.605489,2025-07,25.81,31.83,19.8,synthetic_era5
4461,Mine_04461,9.358417,79.605489,2025-08,26.66,33.74,19.58,synthetic_era5
4461,Mine_04461,9.358417,79.605489,2025-09,25.8,32.16,19.43,synthetic_era5
4461,Mine_04461,9.358417,79.605489,2025-10,27.2,33.69,20.71,synthetic_era5
4462,Mine_04462,9.203757,76.833072,2024-11,24.46,29.47,19.45,synthetic_era5
4462,Mine_04462,9.203757,76.833072,2024-12,18.36,23.92,12.8,synthetic_era5
4462,Mine_04462,9.203757,76.833072,2025-01,19.53,25.3,13.76,synthetic_era5
4462,Mine_04462,9.203757,76.833072,2025-02,17.19,23.19,11.19,synthetic_era5
4462,Mine_04462,9.203757,76.833072,2025-03,33.06,39.15,26.97,synthetic_era5
4462,Mine_04462,9.203757,76.833072,2025-04,31.12,36.08,26.16,synthetic_era5
4462,Mine_04462,9.203757,76.833072,2025-05,29.81,34.88,24.75,synthetic_era5
4462,Mine_04462,9.203757,76.833072,2025-06,26.57,32.67,20.47,synthetic_era5
4462,Mine_04462,9.203757,76.833072,2025-07,26.42,32.88,19.96,synthetic_era5
4462,Mine_04462,9.203757,76.833072,2025-08,24.17,29.71,18.63,synthetic_era5
4462,Mine_04462,9.203757,76.833072,2025-09,24.83,30.82,18.83,synthetic_era5
4462,Mine_04462,9.203757,76.833072,2025-10,25.59,30.19,20.99,synthetic_era5
4463,Mine_04463,12.206855,78.039902,2024-11,24.21,29.97,18.45,synthetic_era5
4463,Mine_04463,12.206855,78.039902,2024-12,17.47,22.35,12.6,synthetic_era5
4463,Mine_04463,12.206855,78.039902,2025-01,17.86,24.34,11.38,synthetic_era5
4463,Mine_04463,12.206855,78.039902,2025-02,15.52,20.21,10.84,synthetic_era5
4463,Mine_04463,12.206855,78.039902,2025-03,31.65,38.52,24.79,synthetic_era5
4463,Mine_04463,12.206855,78.039902,2025-04,29.73,36.78,22.68,synthetic_era5
4463,Mine_04463,12.206855,78.039902,2025-05,29.5,34.35,24.66,synthetic_era5
4463,Mine_04463,12.206855,78.039902,2025-06,23.15,30.89,15.4,synthetic_era5
4463,Mine_04463,12.206855,78.039902,2025-07,23.49,31.51,15.46,synthetic_era5
4463,Mine_04463,12.206855,78.039902,2025-08,23.02,29.36,16.69,synthetic_era5
4463,Mine_04463,12.206855,78.039902,2025-09,23.31,28.88,17.74,synthetic_era5
4463,Mine_04463,12.206855,78.039902,2025-10,23.25,27.61,18.89,synthetic_era5
4464,Mine_04464,9.177016,76.832163,2024-11,22.71,28.96,16.45,synthetic_era5
4464,Mine_04464,9.177016,76.832163,2024-12,19.52,26.27,12.78,synthetic_era5
4464,Mine_04464,9.177016,76.832163,2025-01,18.06,23.1,13.01,synthetic_era5
4464,Mine_04464,9.177016,76.832163,2025-02,18.23,24.96,11.49,synthetic_era5
4464,Mine_04464,9.177016,76.832163,2025-03,29.89,37.13,22.65,synthetic_era5
4464,Mine_04464,9.177016,76.832163,2025-04,30.6,37.74,23.47,synthetic_era5
4464,Mine_04464,9.177016,76.832163,2025-05,30.49,35.55,25.43,synthetic_era5
4464,Mine_04464,9.177016,76.832163,2025-06,23.65,30.73,16.57,synthetic_era5
4464,Mine_04464,9.177016,76.832163,2025-07,25.22,30.61,19.84,synthetic_era5
4464,Mine_04464,9.177016,76.832163,2025-08,26.38,31.68,21.09,synthetic_era5
4464,Mine_04464,9.177016,76.832163,2025-09,23.14,28.82,17.47,synthetic_era5
4464,Mine_04464,9.177016,76.832163,2025-10,26.55,33.89,19.22,synthetic_era5
4465,Mine_04465,12.047058,77.465476,2024-11,22.31,29.54,15.08,synthetic_era5
4465,Mine_04465,12.047058,77.465476,2024-12,16.45,24.51,8.38,synthetic_era5
4465,Mine_04465,12.047058,77.465476,2025-01,16.41,22.43,10.39,synthetic_era5
4465,Mine_04465,12.047058,77.465476,2025-02,18.98,25.66,12.31,synthetic_era5
4465,Mine_04465,12.047058,77.465476,2025-03,30.72,37.64,23.81,synthetic_era5
4465,Mine_04465,12.047058,77.465476,2025-04,28.83,33.63,24.02,synthetic_era5
