mine_name,district,mineral_type,lease_area_ha,latitude,longitude,status
Mine_05964,Tuticorin,Marble,24.55,10.915452,79.621488,Closed
Mine_05965,Tuticorin,Salt,21.58,12.358411,80.267027,Active
Mine_05966,Cuddalore,Limestone,80.39,11.592119,79.603732,Active
Mine_05967,Karur,Iron Ore,133.81,12.750266,79.6692,Active
Mine_05968,Vellore,Sandstone,32.55,11.902581,77.364467,Active
Mine_05969,Cuddalore,Iron Ore,83.95,13.02097,77.7049,Active
Mine_05970,Madurai,Iron Ore,18.85,11.664081,77.612455,Active
Mine_05971,Ariyalur,Marble,10.15,8.158439,78.118793,Active
Mine_05972,Tiruvannamalai,Marble,13.02,11.320399,80.458948,Active
Mine_05973,Ariyalur,Sand,16.51,10.926787,79.597804,Active
Mine_05974,Erode,Marble,86.88,9.096484,76.797587,Active
Mine_05975,Tiruvannamalai,Marble,28.71,12.091737,77.781696,Active
Mine_05976,Krishnagiri,Salt,67.97,8.070385,78.531485,Active
Mine_05977,Erode,Limestone,8.33,11.987353,78.412878,Active
Mine_05978,Vellore,Iron Ore,125.77,10.833103,76.657119,Active
Mine_05979,Perambalur,Limestone,5.07,9.887753,76.529441,Active
Mine_05980,Madurai,Silica Sand,90.25,9.321928,79.577024,Active
Mine_05981,Virudhunagar,Marble,6.13,12.742245,78.237414,Closed
Mine_05982,Cuddalore,Sandstone,134.15,10.10799,80.293639,Closed
Mine_05983,Ariyalur,Marble,8.52,9.35656,79.507018,Active
Mine_05984,Vellore,Sandstone,6.31,8.230226,78.125036,Active
Mine_05985,Salem,Sandstone,11.5,12.765988,77.423974,Closed
Mine_05986,Madurai,Silica Sand,16.29,12.862759,76.330354,Active
Mine_05987,Virudhunagar,Sandstone,3.71,9.112776,76.461938,Active
Mine_05988,Madurai,Iron Ore,1.4,10.536206,77.737316,Closed
Mine_05989,Karur,Limestone,90.16,8.104369,79.487124,Active
Mine_05990,Coimbatore,Iron Ore,21.8,9.676025,76.421015,Active
Mine_05991,Vellore,Iron Ore,69.0,8.740452,79.341879,Active
Mine_05992,Theni,Iron Ore,22.37,8.944478,80.4363,Active
Mine_05993,Virudhunagar,Salt,33.69,10.050474,80.281699,Active
Mine_05994,Ariyalur,Sand,146.22,10.514101,76.437336,Active
Mine_05995,Erode,Limestone,8.45,10.65786,80.165735,Active
Mine_05996,Dindigul,Salt,21.67,8.752411,79.81772,Active
Mine_05997,Perambalur,Silica Sand,14.47,10.148003,79.663587,Active
Mine_05998,Tuticorin,Granite,73.89,10.372347,76.37407,Active
Mine_05999,Vellore,Limestone,12.73,13.018819,79.316345,Closed
Mine_06000,Virudhunagar,Silica Sand,1.07,11.89608,79.301054,Active
Mine_06001,Tiruppur,Marble,39.58,8.983712,80.259925,Active
Mine_06002,Tiruvannamalai,Granite,8.28,11.649031,78.145017,Active
Mine_06003,Coimbatore,Granite,1.0,11.847491,77.073698,Active
Mine_06004,Karur,Marble,56.43,11.626882,77.643264,Active
Mine_06005,Theni,Sandstone,52.32,10.775763,78.670521,Closed
Mine_06006,Tiruvannamalai,Sandstone,15.77,10.283601,77.228337,Active
Mine_06007,Vellore,Sand,4.36,9.034377,80.131702,Active
Mine_06008,Perambalur,Silica Sand,18.29,10.713607,79.029085,Active
Mine_06009,Madurai,Limestone,96.67,8.029866,80.007518,Active
Mine_06010,Karur,Silica Sand,12.21,10.985455,76.562222,Active
Mine_06011,Karur,Salt,27.82,12.307674,77.426064,Active
Mine_06012,Tirunelveli,Sandstone,138.95,12.361102,78.161499,Active
Mine_06013,Virudhunagar,Salt,1.0,11.951038,76.448399,Active
Mine_06014,Karur,Silica Sand,1.0,13.389332,77.359626,Active
Mine_06015,Karur,Granite,13.11,11.772897,76.349806,Active
Mine_06016,Ariyalur,Sandstone,139.43,9.191477,79.370041,Closed
Mine_06017,Perambalur,Sandstone,21.38,13.056754,76.912544,Active
Mine_06018,Dindigul,Marble,4.21,10.474325,77.468175,Active
Mine_06019,Theni,Granite,10.46,8.741521,80.007912,Active
Mine_06020,Krishnagiri,Limestone,69.63,9.744244,76.019558,Active
Mine_06021,Salem,Granite,4.54,11.859499,76.090105,Active
Mine_06022,Erode,Iron Ore,32.39,8.414407,78.054031,Active
Mine_06023,Tiruppur,Sand,12.98,9.233639,76.026735,Active
Mine_06024,Tirunelveli,Sand,13.78,8.923388,79.081308,Active
Mine_06025,Kanyakumari,Sand,71.12,11.997011,76.569619,Closed
Mine_06026,Kanyakumari,Salt,57.64,9.44723,78.881339,Active
Mine_06027,Kanyakumari,Silica Sand,43.57,8.476826,78.895773,Active
Mine_06028,Dharmapuri,Silica Sand,82.99,9.157662,76.341825,Active
Mine_06029,Salem,Sand,126.3,8.261465,77.806163,Active
Mine_06030,Tuticorin,Granite,42.45,12.554101,76.897331,Active
Mine_06031,Ariyalur,Silica Sand,43.68,8.351687,79.978058,Active
Mine_06032,Tiruvannamalai,Silica Sand,74.99,12.734234,78.787954,Active
Mine_06033,Dharmapuri,Marble,35.66,9.551339,76.50432,Active
Mine_06034,Madurai,Salt,32.72,10.982412,76.554855,Active
Mine_06035,Namakkal,Sandstone,15.14,10.441073,78.222242,Active
Mine_06036,Tuticorin,Granite,71.37,12.145053,78.097261,Active
Mine_06037,Ariyalur,Limestone,53.37,12.840606,80.007437,Active
Mine_06038,Kanyakumari,Salt,4.28,8.560007,78.467201,Active
Mine_06039,Vellore,Granite,68.77,12.852496,80.414204,Active
Mine_06040,Dindigul,Granite,46.67,10.668207,77.588583,Active
Mine_06041,Dharmapuri,Salt,40.41,12.546181,76.793687,Active
Mine_06042,Dindigul,Sand,8.63,10.437459,80.265428,Active
Mine_06043,Ariyalur,Iron Ore,17.48,11.371916,77.58736,Active
Mine_06044,Tuticorin,Sand,16.98,11.881503,78.630783,Active
Mine_06045,Vellore,Marble,2.02,8.456168,79.156237,Closed
Mine_06046,Karur,Salt,41.17,8.18293,80.323465,Active
Mine_06047,Kanyakumari,Marble,33.73,11.484353,79.740569,Active
Mine_06048,Ariyalur,Iron Ore,74.34,10.98309,78.11762,Active
Mine_06049,Tuticorin,Silica Sand,12.34,12.492195,78.268355,Active
Mine_06050,Namakkal,Marble,21.5,12.415407,77.328978,Active
Mine_06051,Theni,Limestone,30.72,12.239389,78.33041,Active
Mine_06052,Vellore,Silica Sand,4.26,13.299097,79.808369,Active
Mine_06053,Tirunelveli,Granite,57.47,12.676355,76.847426,Active
Mine_06054,Dharmapuri,Iron Ore,4.91,12.268368,79.658514,Active
Mine_06055,Namakkal,Granite,1.04,9.078164,78.070833,Active
Mine_06056,Tuticorin,Sand,2.33,10.854768,79.684194,Active
Mine_06057,Theni,Iron Ore,43.57,8.719081,77.06176,Active
Mine_06058,Cuddalore,Granite,19.01,12.476685,79.589134,Active
Mine_06059,Vellore,Sandstone,21.96,11.527248,76.855927,Active
Mine_06060,Tuticorin,Sand,107.63,10.815288,79.812069,Active
Mine_06061,Karur,Iron Ore,45.84,12.463201,78.900284,Active
Mine_06062,Vellore,Marble,10.44,12.390668,76.387579,Active
Mine_06063,Tiruppur,Iron Ore,3.31,10.334344,77.35226,Active
Mine_06064,Coimbatore,Salt,14.08,12.742463,77.830696,Active
Mine_06065,Tiruppur,Salt,3.73,10.144412,77.812855,Active
Mine_06066,Namakkal,Silica Sand,10.47,10.672174,78.062759,Active
Mine_06067,Perambalur,Iron Ore,4.63,10.284228,77.92614,Active
Mine_06068,Salem,Marble,9.84,8.566077,78.780138,Active
Mine_06069,Tuticorin,Salt,22.25,9.208055,77.625475,Active
Mine_06070,Theni,Sandstone,32.87,8.148601,80.348689,Active
Mine_06071,Virudhunagar,Iron Ore,66.51,9.535076,79.369324,Active
Mine_06072,Tirunelveli,Silica Sand,35.19,8.035078,77.944555,Active
Mine_06073,Kanyakumari,Granite,20.87,9.054489,77.521643,Active
Mine_06074,Virudhunagar,Sand,24.26,12.940045,78.207617,Active
Mine_06075,Vellore,Limestone,21.54,10.886191,80.286681,Active
Mine_06076,Salem,Marble,56.88,9.856715,79.672932,Active
Mine_06077,Perambalur,Sand,3.96,8.469248,78.962753,Active
Mine_06078,Cuddalore,Sand,29.06,9.624388,79.244,Active
Mine_06079,Tuticorin,Iron Ore,41.27,8.918574,79.016395,Active
Mine_06080,Vellore,Marble,101.82,9.979802,78.753816,Active
Mine_06081,Ariyalur,Silica Sand,36.36,10.241268,77.757998,Active
Mine_06082,Dharmapuri,Sandstone,19.15,12.655323,76.459417,Active
Mine_06083,Namakkal,Sandstone,1.0,13.312418,76.082821,Closed
Mine_06084,Tirunelveli,Marble,198.63,10.525167,79.901309,Closed
Mine_06085,Dindigul,Granite,14.73,10.173474,79.158914,Active
Mine_06086,Kanyakumari,Iron Ore,40.32,12.804347,79.73363,Closed
Mine_06087,Dindigul,Marble,29.07,9.804816,76.508226,Active
Mine_06088,Perambalur,Granite,10.49,10.445275,77.820224,Active
Mine_06089,Perambalur,Iron Ore,38.58,13.31528,77.341023,Active
Mine_06090,Karur,Iron Ore,100.9,10.247571,77.992439,Active
Mine_06091,Cuddalore,Sandstone,4.68,11.87139,79.07123,Active
Mine_06092,Virudhunagar,Iron Ore,52.51,12.633746,80.045974,Active
Mine_06093,Kanyakumari,Sandstone,131.88,11.578364,77.579384,Active
Mine_06094,Theni,Marble,20.24,8.57195,78.729969,Active
Mine_06095,Vellore,Granite,10.1,11.852139,76.126194,Closed
Mine_06096,Perambalur,Granite,33.67,11.309733,80.355218,Active
Mine_06097,Virudhunagar,Limestone,2.36,11.620093,78.47069,Active
Mine_06098,Karur,Iron Ore,27.47,8.385492,78.447783,Active
Mine_06099,Erode,Silica Sand,134.05,9.690395,79.255764,Active
Mine_06100,Coimbatore,Sand,35.99,10.596253,77.275134,Active
Mine_06101,Karur,Granite,32.48,10.481774,76.806367,Active
Mine_06102,Erode,Sandstone,1.0,13.043191,79.087432,Active
Mine_06103,Tiruvannamalai,Marble,46.76,13.400244,77.733222,Active
Mine_06104,Dindigul,Marble,77.05,12.719157,80.060199,Active
Mine_06105,Ariyalur,Marble,5.75,10.496924,78.229523,Active
Mine_06106,Virudhunagar,Silica Sand,12.58,12.696403,76.799467,Active
Mine_06107,Dindigul,Granite,37.19,8.42916,79.808164,Active
Mine_06108,Tiruppur,Marble,80.89,11.002553,80.098517,Active
Mine_06109,Kanyakumari,Sandstone,76.02,12.516621,78.112122,Closed
Mine_06110,Virudhunagar,Limestone,13.24,9.875476,79.087353,Active
Mine_06111,Perambalur,Marble,6.1,12.101068,77.478563,Active
Mine_06112,Namakkal,Silica Sand,55.64,8.918583,76.442772,Active
Mine_06113,Salem,Sand,49.73,11.204597,77.562265,Active
Mine_06114,Perambalur,Marble,20.24,11.549962,77.785457,Active
Mine_06115,Kanyakumari,Sand,34.64,13.391456,77.262882,Active
Mine_06116,Tiruppur,Sand,22.07,10.498595,78.790472,Active
Mine_06117,Coimbatore,Salt,79.48,11.583022,80.004603,Active
Mine_06118,Namakkal,Granite,45.65,9.746315,79.763931,Active
Mine_06119,Dharmapuri,Limestone,46.05,10.498206,79.699619,Active
Mine_06120,Erode,Sandstone,69.12,9.177221,76.115561,Active
Mine_06121,Coimbatore,Marble,9.87,8.621542,78.906853,Active
Mine_06122,Namakkal,Granite,16.04,9.799668,79.09908,Active
Mine_06123,Tiruvannamalai,Limestone,78.74,13.333506,76.581317,Active
Mine_06124,Salem,Salt,21.05,11.603764,77.215576,Active
Mine_06125,Namakkal,Granite,40.48,12.8011,79.634958,Closed
Mine_06126,Krishnagiri,Sandstone,13.54,11.50414,78.657716,Active
Mine_06127,Cuddalore,Limestone,12.99,9.576621,78.708758,Active
Mine_06128,Perambalur,Salt,10.31,9.676649,76.162279,Closed
Mine_06129,Tirunelveli,Salt,68.32,8.921843,77.559827,Active
Mine_06130,Theni,Silica Sand,41.64,12.322675,78.62364,Active
Mine_06131,Karur,Limestone,13.78,8.109027,77.423812,Active
Mine_06132,Vellore,Silica Sand,1.27,11.179966,77.672499,Active
Mine_06133,Erode,Marble,8.2,11.105478,76.145962,Active
Mine_06134,Ariyalur,Marble,21.44,8.648748,76.276901,Active
Mine_06135,Vellore,Marble,16.81,8.902948,80.403773,Active
Mine_06136,Ariyalur,Silica Sand,102.21,8.362978,80.223796,Active
Mine_06137,Dindigul,Granite,30.6,10.781494,76.327503,Active
Mine_06138,Coimbatore,Sand,88.75,10.910153,77.590045,Active
Mine_06139,Namakkal,Sand,13.05,8.302575,78.996333,Active
Mine_06140,Vellore,Limestone,2.63,12.762797,77.400968,Active
Mine_06141,Dindigul,Silica Sand,29.73,9.68652,77.827443,Active
Mine_06142,Dharmapuri,Silica Sand,18.21,11.927207,78.82677,Active
Mine_06143,Tiruppur,Silica Sand,21.7,10.144602,76.538119,Active
Mine_06144,Dindigul,Salt,79.42,11.239518,78.154091,Active
Mine_06145,Tiruvannamalai,Marble,40.94,8.493613,78.068053,Active
Mine_06146,Krishnagiri,Sandstone,31.66,10.931681,76.196943,Active
Mine_06147,Salem,Sand,45.88,8.544564,76.935253,Closed
Mine_06148,Kanyakumari,Silica Sand,9.32,11.826903,78.453534,Active
Mine_06149,Tirunelveli,Granite,8.37,12.536868,77.597704,Active
Mine_06150,Cuddalore,Marble,137.28,13.113839,78.081457,Closed
Mine_06151,Erode,Limestone,2.83,12.957822,78.856852,Active
Mine_06152,Perambalur,Limestone,51.42,12.6904,77.825414,Active
Mine_06153,Ariyalur,Sandstone,14.09,8.791707,78.296784,Active
Mine_06154,Vellore,Salt,26.51,12.952973,79.788148,Active
Mine_06155,Tiruppur,Salt,64.39,9.829799,77.290969,Active
Mine_06156,Coimbatore,Silica Sand,5.91,10.76737,76.417916,Closed
Mine_06157,Namakkal,Sand,134.17,10.654743,78.48404,Active
Mine_06158,Salem,Marble,67.84,11.148625,76.596677,Active
Mine_06159,Tuticorin,Limestone,29.95,11.882102,77.678781,Active
Mine_06160,Madurai,Marble,16.0,11.711337,76.776275,Closed
Mine_06161,Kanyakumari,Silica Sand,5.6,9.900947,80.024244,Active
Mine_06162,Namakkal,Granite,27.27,8.180864,77.206152,Active
Mine_06163,Tiruvannamalai,Marble,110.44,10.428486,78.394092,Active
Mine_06164,Karur,Sandstone,2.61,8.295237,79.895145,Active
Mine_06165,Perambalur,Limestone,46.8,11.574021,80.038689,Active
Mine_06166,Tirunelveli,Granite,3.38,12.402552,78.8805,Active
Mine_06167,Theni,Silica Sand,96.45,10.561576,78.67471,Active
Mine_06168,Tiruppur,Salt,19.66,12.912612,80.098996,Active
Mine_06169,Salem,Iron Ore,132.67,8.305089,76.179111,Active
Mine_06170,Ariyalur,Sand,35.95,11.694379,78.903265,Active
Mine_06171,Virudhunagar,Marble,40.51,8.556129,78.465706,Active
Mine_06172,Cuddalore,Sand,157.77,9.417311,76.042087,Closed
Mine_06173,Theni,Iron Ore,112.77,9.641588,76.852769,Active
Mine_06174,Kanyakumari,Iron Ore,50.6,12.868201,78.518853,Active
Mine_06175,Virudhunagar,Sandstone,18.74,10.490043,80.31768,Active
Mine_06176,Erode,Silica Sand,23.42,9.256368,76.609671,Active
Mine_06177,Karur,Salt,46.55,10.550016,79.384422,Active
Mine_06178,Madurai,Limestone,24.75,13.230569,79.606861,Active
Mine_06179,Dindigul,Sand,5.28,9.396726,77.180002,Closed
Mine_06180,Dharmapuri,Sandstone,3.33,11.460498,76.44585,Active
Mine_06181,Tiruvannamalai,Sandstone,27.22,8.371229,78.876492,Active
Mine_06182,Madurai,Sandstone,36.3,11.334364,76.06765,Active
Mine_06183,Krishnagiri,Salt,45.33,11.172076,79.409331,Active
Mine_06184,Erode,Silica Sand,32.53,8.737104,77.48878,Active
Mine_06185,Krishnagiri,Limestone,28.25,8.900675,80.002225,Active
Mine_06186,Ariyalur,Silica Sand,83.73,13.375265,78.258377,Active
Mine_06187,Perambalur,Sandstone,3.66,10.703852,76.22563,Active
Mine_06188,Salem,Sandstone,25.88,10.301113,77.373014,Active
Mine_06189,Ariyalur,Granite,3.81,11.826477,77.840505,Active
Mine_06190,Krishnagiri,Granite,6.68,8.449173,77.434885,Active
Mine_06191,Tiruvannamalai,Marble,76.26,8.09876,77.927298,Active
Mine_06192,Krishnagiri,Limestone,11.03,8.673232,76.640171,Closed
Mine_06193,Cuddalore,Sandstone,15.61,8.70379,77.740941,Active
Mine_06194,Dindigul,Sand,71.74,10.043415,77.266235,Active
Mine_06195,Salem,Silica Sand,10.55,8.273971,76.845306,Active
Mine_06196,Theni,Iron Ore,21.83,10.638311,78.573598,Active
Mine_06197,Krishnagiri,Granite,16.41,12.037059,78.50742,Active
Mine_06198,Ariyalur,Granite,17.03,8.357062,78.50697,Active
Mine_06199,Perambalur,Marble,68.4,9.569579,76.616292,Active
Mine_06200,Madurai,Granite,44.74,8.234139,76.615507,Closed
Mine_06201,Cuddalore,Silica Sand,65.12,11.152694,78.756845,Active
Mine_06202,Namakkal,Marble,73.06,11.518617,76.834699,Closed
Mine_06203,Ariyalur,Sandstone,65.41,12.824332,79.142017,Active
Mine_06204,Madurai,Sandstone,42.51,8.607889,80.07436,Active
Mine_06205,Namakkal,Granite,111.77,12.958982,76.287532,Active
Mine_06206,Krishnagiri,Limestone,26.26,12.58551,79.324833,Active
Mine_06207,Dindigul,Silica Sand,32.84,12.846239,78.095793,Active
Mine_06208,Ariyalur,Limestone,21.82,10.128471,77.582598,Active
Mine_06209,Cuddalore,Granite,143.23,8.045358,80.255173,Active
Mine_06210,Virudhunagar,Salt,101.15,10.190058,78.078862,Active
Mine_06211,Cuddalore,Iron Ore,15.91,12.657511,77.54675,Active
Mine_06212,Perambalur,Limestone,79.2,11.586136,76.537152,Active
Mine_06213,Tirunelveli,Limestone,16.83,9.751923,80.182445,Active
Mine_06214,Dharmapuri,Marble,1.0,8.867648,77.953326,Active
Mine_06215,Coimbatore,Sand,23.77,8.070337,78.148752,Active
Mine_06216,Cuddalore,Iron Ore,23.24,8.892426,76.910884,Active
Mine_06217,Dharmapuri,Sandstone,3.21,10.111719,79.374301,Active
Mine_06218,Salem,Salt,33.88,8.496804,76.787119,Active
Mine_06219,Tirunelveli,Iron Ore,46.04,10.487233,77.113414,Active
Mine_06220,Ariyalur,Salt,11.8,11.968081,77.476675,Active
Mine_06221,Dharmapuri,Marble,69.62,11.24784,79.923246,Active
Mine_06222,Virudhunagar,Sandstone,121.48,10.756839,78.722508,Active
Mine_06223,Ariyalur,Sandstone,69.26,8.149761,79.300118,Active
Mine_06224,Tiruvannamalai,Sand,84.09,11.808291,80.02724,Closed
Mine_06225,Salem,Silica Sand,118.3,13.297862,77.413788,Active
Mine_06226,Karur,Granite,69.07,12.351301,80.424018,Active
Mine_06227,Dharmapuri,Silica Sand,10.0,11.413055,78.464685,Active
Mine_06228,Dharmapuri,Salt,14.91,9.18996,79.623394,Active
Mine_06229,Dindigul,Granite,16.43,8.364947,79.47915,Active
Mine_06230,Salem,Marble,18.68,9.62453,79.880354,Active
Mine_06231,Karur,Marble,29.84,8.997919,77.262726,Active
Mine_06232,Tirunelveli,Granite,22.62,9.121574,76.39575,Active
Mine_06233,Krishnagiri,Limestone,5.36,11.709568,76.934104,Active
Mine_06234,Theni,Iron Ore,10.37,10.309552,80.317721,Closed
Mine_06235,Perambalur,Granite,15.23,8.608712,78.823963,Active
Mine_06236,Kanyakumari,Granite,39.36,11.348941,77.867904,Active
Mine_06237,Tuticorin,Marble,19.0,10.432754,79.888039,Active
Mine_06238,Kanyakumari,Iron Ore,9.6,9.389134,78.91793,Active
Mine_06239,Tiruppur,Silica Sand,16.32,13.006494,76.611135,Active
Mine_06240,Coimbatore,Salt,46.88,13.144812,79.276856,Active
Mine_06241,Ariyalur,Granite,19.84,8.169448,80.110796,Active
Mine_06242,Salem,Marble,52.4,12.640433,78.49013,Active
Mine_06243,Kanyakumari,Salt,54.75,9.888787,80.062773,Active
Mine_06244,Ariyalur,Sand,27.63,12.267178,79.369596,Active
Mine_06245,Salem,Limestone,26.45,10.964528,77.931119,Active
Mine_06246,Salem,Sandstone,117.0,9.435329,78.823175,Active
Mine_06247,Dindigul,Marble,21.22,10.010105,76.776246,Active
Mine_06248,Madurai,Sandstone,7.86,10.47434,77.898298,Active
Mine_06249,Vellore,Sandstone,49.05,13.176492,76.391521,Active
Mine_06250,Theni,Silica Sand,30.39,11.425106,77.815856,Active
Mine_06251,Coimbatore,Granite,170.29,8.758422,76.26242,Active
Mine_06252,Salem,Salt,107.89,9.671734,78.485936,Active
Mine_06253,Karur,Sandstone,6.61,9.762013,78.769385,Active
Mine_06254,Dindigul,Sandstone,30.78,8.948726,76.800794,Active
Mine_06255,Tiruppur,Salt,4.9,13.491118,79.941605,Active
Mine_06256,Tiruvannamalai,Sand,102.04,8.677664,77.562805,Active
Mine_06257,Cuddalore,Silica Sand,38.45,9.848988,77.239674,Closed
Mine_06258,Dindigul,Silica Sand,88.05,10.810172,79.262942,Active
Mine_06259,Theni,Granite,9.48,12.48852,79.488738,Active
Mine_06260,Namakkal,Sand,69.54,8.603063,78.468178,Active
Mine_06261,Theni,Sand,27.95,10.800541,77.61865,Active
Mine_06262,Theni,Granite,23.09,9.42899,79.81795,Active
Mine_06263,Coimbatore,Limestone,37.82,12.811346,78.672073,Active
Mine_06264,Cuddalore,Limestone,74.46,8.271249,78.228174,Active
Mine_06265,Virudhunagar,Iron Ore,33.2,9.315353,76.557942,Active
Mine_06266,Virudhunagar,Sand,1.0,12.518409,78.65769,Active
Mine_06267,Theni,Silica Sand,60.72,9.089358,79.275915,Active
Mine_06268,Tirunelveli,Silica Sand,1.0,9.297411,77.207252,Active
Mine_06269,Namakkal,Sand,13.35,13.463084,78.60986,Active
Mine_06270,Tiruvannamalai,Marble,21.02,8.681879,79.431382,Active
Mine_06271,Cuddalore,Limestone,179.52,8.941169,76.006858,Active
Mine_06272,Erode,Limestone,6.16,10.526794,80.334345,Active
Mine_06273,Tiruppur,Limestone,161.92,10.069307,79.995476,Active
Mine_06274,Tiruvannamalai,Silica Sand,31.56,11.767471,79.161901,Active
Mine_06275,Erode,Salt,17.95,8.236299,77.630989,Closed
Mine_06276,Ariyalur,Sandstone,14.25,9.158907,76.015375,Active
Mine_06277,Dharmapuri,Granite,19.77,11.97414,79.019836,Active
Mine_06278,Krishnagiri,Limestone,97.57,10.971403,77.567946,Active
Mine_06279,Ariyalur,Limestone,36.04,11.201919,79.599972,Active
Mine_06280,Tirunelveli,Iron Ore,13.55,10.04077,77.478469,Active
Mine_06281,Karur,Limestone,10.76,10.210956,77.511546,Active
Mine_06282,Dindigul,Limestone,34.29,11.083261,77.794488,Active
Mine_06283,Tiruvannamalai,Sandstone,9.73,9.565601,79.965841,Active
Mine_06284,Vellore,Granite,18.3,10.50497,79.890286,Active
Mine_06285,Karur,Iron Ore,20.57,8.305718,79.094204,Active
Mine_06286,Ariyalur,Limestone,54.48,13.039933,79.367355,Active
Mine_06287,Madurai,Silica Sand,1.0,12.851387,76.518637,Active
Mine_06288,Namakkal,Sand,28.69,8.768889,77.77068,Closed
Mine_06289,Theni,Iron Ore,44.12,13.05708,78.007679,Closed
Mine_06290,Erode,Silica Sand,9.14,8.832664,80.472153,Active
Mine_06291,Erode,Marble,1.0,9.570633,80.001023,Active
Mine_06292,Madurai,Sandstone,102.24,10.82062,79.772259,Active
Mine_06293,Perambalur,Marble,3.28,11.986562,78.972548,Closed
Mine_06294,Tiruvannamalai,Salt,15.01,8.519711,78.631546,Active
Mine_06295,Theni,Marble,31.52,8.221725,76.626491,Active
Mine_06296,Krishnagiri,Sand,83.7,9.87115,78.443519,Closed
Mine_06297,Virudhunagar,Sand,62.39,8.137341,80.246561,Active
Mine_06298,Dindigul,Limestone,8.37,9.516985,77.385467,Active
Mine_06299,Erode,Iron Ore,52.79,9.676852,78.197393,Active
Mine_06300,Madurai,Silica Sand,43.42,9.774275,80.335525,Active
Mine_06301,Ariyalur,Marble,1.75,11.766432,77.181319,Active
Mine_06302,Madurai,Granite,30.16,12.045089,79.915519,Active
Mine_06303,Virudhunagar,Limestone,94.9,13.295674,79.837018,Closed
Mine_06304,Erode,Salt,74.65,10.937073,78.421977,Active
Mine_06305,Salem,Sand,137.48,12.880726,77.432518,Active
Mine_06306,Virudhunagar,Limestone,8.0,8.482464,79.846052,Active
Mine_06307,Virudhunagar,Iron Ore,75.53,12.414557,76.454282,Active
Mine_06308,Salem,Limestone,7.43,9.732975,79.798803,Active
Mine_06309,Ariyalur,Salt,7.02,9.419721,79.241022,Active
Mine_06310,Salem,Granite,33.08,10.952175,77.578166,Active
Mine_06311,Perambalur,Limestone,108.97,12.836027,78.971468,Closed
Mine_06312,Madurai,Granite,42.87,9.658429,79.869147,Active
Mine_06313,Ariyalur,Sand,12.58,9.761752,79.986651,Active
Mine_06314,Cuddalore,Iron Ore,2.15,11.183302,80.496296,Active
Mine_06315,Namakkal,Marble,45.43,12.099281,78.314118,Active
Mine_06316,Coimbatore,Salt,111.1,9.416327,77.705357,Active
Mine_06317,Cuddalore,Limestone,138.39,8.510616,79.181138,Active
Mine_06318,Theni,Salt,5.12,11.391992,79.042867,Active
Mine_06319,Karur,Silica Sand,86.3,12.753923,77.113571,Closed
Mine_06320,Tuticorin,Marble,8.83,8.605642,79.859184,Active
Mine_06321,Theni,Iron Ore,39.6,10.547484,79.157376,Active
Mine_06322,Tirunelveli,Marble,256.18,11.022893,78.526788,Closed
Mine_06323,Coimbatore,Limestone,40.06,8.542173,77.286274,Active
Mine_06324,Kanyakumari,Salt,3.1,9.748351,77.906431,Active
Mine_06325,Cuddalore,Limestone,29.67,12.728828,78.843085,Active
Mine_06326,Dharmapuri,Sandstone,15.12,10.070955,77.482021,Active
Mine_06327,Erode,Silica Sand,58.81,9.891611,77.936269,Active
Mine_06328,Vellore,Granite,30.0,10.014307,80.337153,Active
Mine_06329,Tiruppur,Sand,9.49,8.466497,78.43717,Closed
Mine_06330,Perambalur,Sandstone,30.55,10.710056,80.362948,Active
Mine_06331,Krishnagiri,Salt,8.69,12.508739,79.374013,Active
Mine_06332,Ariyalur,Granite,50.25,13.384958,78.081669,Active
Mine_06333,Erode,Granite,31.72,11.844729,76.090382,Closed
Mine_06334,Namakkal,Salt,49.32,8.214992,80.071893,Active
Mine_06335,Ariyalur,Limestone,11.69,9.002062,77.096891,Active
Mine_06336,Tiruvannamalai,Granite,61.92,12.690051,79.306924,Active
Mine_06337,Karur,Granite,12.34,11.879496,76.61463,Active
Mine_06338,Karur,Salt,3.67,9.090946,79.327201,Active
Mine_06339,Salem,Silica Sand,19.4,9.989829,79.90131,Active
Mine_06340,Krishnagiri,Limestone,87.69,11.508642,78.546358,Active
Mine_06341,Tiruvannamalai,Sand,65.92,8.277332,79.983085,Active
Mine_06342,Tiruppur,Marble,1.0,12.78102,76.540619,Active
Mine_06343,Coimbatore,Salt,110.39,9.891845,77.396846,Active
Mine_06344,Dindigul,Salt,53.05,12.993415,79.537254,Active
Mine_06345,Karur,Sandstone,31.67,9.303319,76.501782,Active
Mine_06346,Krishnagiri,Salt,1.57,13.3529,80.479599,Active
Mine_06347,Karur,Sand,124.1,12.902266,77.146398,Active
Mine_06348,Coimbatore,Limestone,23.0,9.979661,79.482411,Active
Mine_06349,Dharmapuri,Limestone,10.23,9.987436,78.015141,Active
Mine_06350,Perambalur,Sandstone,21.07,12.878642,80.336149,Active
Mine_06351,Cuddalore,Granite,28.52,9.1873,78.665249,Active
Mine_06352,Tuticorin,Granite,33.77,10.13114,80.044101,Active
Mine_06353,Dindigul,Marble,86.82,8.696546,76.00972,Active
Mine_06354,Virudhunagar,Limestone,64.92,9.870727,79.006139,Active
Mine_06355,Ariyalur,Iron Ore,2.32,12.472485,76.767694,Closed
Mine_06356,Tiruppur,Iron Ore,48.51,11.730794,78.465539,Active
